Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,Team,Position,DriverTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,Session,Date,GP,TrackStatus,Year
HAM,44,15,2,MEDIUM,3,1,112.126,32.131,49.747,30.248,Mercedes,4.0,0 days 01:31:19.688000,0 days 01:30:23.783000,18.0,61.0,966.7,False,28.3,111.0,1.5,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,16,4,SOFT,3,1,112.345,32.222,50.077,30.046,Mercedes,,0 days 01:05:43.615000,0 days 01:05:13.409000,20.0,88.0,961.5,False,23.8,82.0,1.7,12.0,Q,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,16,2,MEDIUM,4,1,112.215,32.282,49.734,30.199,Mercedes,4.0,0 days 01:33:11.903000,0 days 01:32:23.798000,18.3,61.0,966.7,False,28.8,113.0,1.2,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,17,4,SOFT,4,1,136.625,36.477,57.274,42.874,Mercedes,,0 days 01:08:00.240000,0 days 01:07:13.423000,20.0,87.0,961.5,False,24.1,87.0,1.6,12.0,Q,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,17,2,MEDIUM,5,1,112.421,32.233,49.705,30.483,Mercedes,4.0,0 days 01:35:04.324000,0 days 01:34:23.812000,18.3,61.0,966.7,False,28.7,39.0,2.9,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,18,2,MEDIUM,6,1,112.764,32.344,50.003,30.417,Mercedes,4.0,0 days 01:36:57.088000,0 days 01:36:23.811000,18.1,61.0,966.7,False,28.2,144.0,3.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,19,5,SOFT,2,1,109.916,32.088,48.332,29.496,Mercedes,,0 days 01:22:51.387000,0 days 01:22:13.485000,20.2,84.0,961.5,False,24.3,69.0,1.2,12.0,Q,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,19,2,MEDIUM,7,1,112.953,32.351,49.88,30.722,Mercedes,4.0,0 days 01:38:50.041000,0 days 01:38:23.825000,17.9,62.0,966.7,False,27.8,144.0,1.2,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,20,5,SOFT,3,1,108.88,31.742,47.559,29.579,Mercedes,,0 days 01:24:40.267000,0 days 01:24:13.514000,20.2,85.0,961.5,False,23.7,115.0,1.1,12.0,Q,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,20,2,MEDIUM,8,1,115.105,32.46,50.731,31.914,Mercedes,4.0,0 days 01:40:45.146000,0 days 01:40:23.855000,17.7,63.0,966.7,True,27.4,117.0,1.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,21,5,SOFT,4,1,128.894,34.826,57.621,36.447,Mercedes,,0 days 01:26:49.161000,0 days 01:26:13.543000,20.1,85.0,961.5,False,23.5,120.0,1.3,12.0,Q,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,21,2,MEDIUM,9,1,116.302,33.017,51.648,31.637,Mercedes,4.0,0 days 01:42:41.448000,0 days 01:42:23.838000,17.6,63.0,966.9,True,27.2,111.0,1.5,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,22,2,MEDIUM,10,1,116.499,32.635,52.284,31.58,Mercedes,4.0,0 days 01:44:37.947000,0 days 01:44:23.852000,17.4,65.0,967.0,True,25.6,179.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,23,6,SOFT,2,1,107.087,31.336,46.505,29.246,Mercedes,,0 days 01:31:37.100000,0 days 01:31:13.585000,20.0,86.0,961.5,False,22.6,157.0,0.6,12.0,Q,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,23,2,MEDIUM,11,1,112.296,32.812,49.238,30.246,Mercedes,4.0,0 days 01:46:30.243000,0 days 01:46:23.851000,17.1,66.0,967.0,True,25.1,84.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,24,2,MEDIUM,12,1,111.998,32.37,49.295,30.333,Mercedes,4.0,0 days 01:48:22.241000,0 days 01:47:23.850000,17.1,67.0,966.9,True,25.0,140.0,2.2,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,25,2,MEDIUM,13,1,112.191,32.309,49.56,30.322,Mercedes,4.0,0 days 01:50:14.432000,0 days 01:49:23.849000,17.0,68.0,966.9,False,25.0,96.0,1.5,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,26,2,MEDIUM,14,1,112.36,32.265,49.784,30.311,Mercedes,4.0,0 days 01:52:06.792000,0 days 01:51:23.863000,16.8,69.0,966.9,False,25.6,71.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,27,2,MEDIUM,15,1,116.092,32.281,49.257,34.554,Mercedes,4.0,0 days 01:54:02.884000,0 days 01:53:23.846000,16.9,69.0,966.7,False,26.1,211.0,1.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,28,3,SOFT,1,1,123.721,46.299,47.786,29.636,Mercedes,5.0,0 days 01:56:06.605000,0 days 01:55:23.860000,17.1,68.0,966.7,False,27.9,51.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,29,3,SOFT,2,1,110.283,32.014,48.195,30.074,Mercedes,4.0,0 days 01:57:56.888000,0 days 01:57:23.859000,17.4,66.0,966.7,False,29.3,94.0,1.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,30,3,SOFT,3,1,110.923,32.045,48.795,30.083,Mercedes,4.0,0 days 01:59:47.811000,0 days 01:59:23.858000,17.6,66.0,966.7,False,30.3,146.0,1.1,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,31,3,SOFT,4,1,111.134,32.121,48.881,30.132,Mercedes,4.0,0 days 02:01:38.945000,0 days 02:01:23.857000,18.0,63.0,966.7,False,31.0,178.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,32,3,SOFT,5,1,110.935,32.135,48.798,30.002,Mercedes,4.0,0 days 02:03:29.880000,0 days 02:03:23.886000,18.3,61.0,966.7,False,31.1,122.0,2.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,33,3,SOFT,6,1,111.136,32.302,48.754,30.08,Mercedes,4.0,0 days 02:05:21.016000,0 days 02:04:23.870000,18.4,61.0,966.7,False,31.0,355.0,2.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,34,3,SOFT,7,1,111.05,32.173,48.8,30.077,Mercedes,4.0,0 days 02:07:12.066000,0 days 02:06:23.869000,18.5,61.0,966.7,False,29.7,37.0,1.3,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,35,3,SOFT,8,1,111.65,32.14,49.297,30.213,Mercedes,4.0,0 days 02:09:03.716000,0 days 02:08:23.868000,18.4,60.0,966.9,False,29.3,79.0,0.8,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,36,3,SOFT,9,1,111.224,32.165,48.923,30.136,Mercedes,4.0,0 days 02:10:54.940000,0 days 02:10:23.882000,18.8,59.0,966.7,False,30.7,43.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,37,3,SOFT,10,1,111.428,32.127,49.21,30.091,Mercedes,4.0,0 days 02:12:46.368000,0 days 02:12:23.881000,18.9,59.0,966.7,False,30.0,25.0,1.2,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,38,3,SOFT,11,1,111.109,31.95,48.939,30.22,Mercedes,4.0,0 days 02:14:37.477000,0 days 02:14:23.879000,18.8,60.0,966.7,False,29.1,203.0,2.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,39,3,SOFT,12,1,111.408,32.137,49.11,30.161,Mercedes,4.0,0 days 02:16:28.885000,0 days 02:16:23.909000,18.8,62.0,966.5,False,28.8,94.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,40,3,SOFT,13,1,112.166,32.221,49.497,30.448,Mercedes,4.0,0 days 02:18:21.051000,0 days 02:17:23.908000,18.8,61.0,966.7,False,28.8,111.0,1.6,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,41,3,SOFT,14,1,111.796,32.171,49.5,30.125,Mercedes,4.0,0 days 02:20:12.847000,0 days 02:19:23.907000,19.0,61.0,966.7,False,29.9,108.0,1.2,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,42,3,SOFT,15,1,115.22,32.093,48.813,34.314,Mercedes,4.0,0 days 02:22:08.067000,0 days 02:21:23.921000,19.1,59.0,966.5,False,29.7,155.0,1.5,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,43,4,MEDIUM,1,1,129.564,46.618,50.523,32.423,Mercedes,4.0,0 days 02:24:17.631000,0 days 02:23:23.920000,19.1,60.0,966.7,False,28.9,110.0,1.2,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HAM,44,44,4,MEDIUM,2,1,107.305,31.545,46.47,29.29,Mercedes,4.0,0 days 02:26:04.936000,0 days 02:25:23.919000,18.9,61.0,966.7,False,28.4,186.0,3.2,12.0,R,30-07-2023,Belgian Grand Prix,12.0,2023.0
HUL,27,1,1,MEDIUM,1,1,123.27,,52.068,30.0,Haas F1 Team,17.0,0 days 01:04:48.085000,0 days 01:04:23.613000,18.0,59.0,966.7,False,28.6,150.0,2.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,2,1,INTERMEDIATE,3,0,123.928,34.482,56.997,32.449,Haas F1 Team,,0 days 00:30:44.602000,0 days 00:30:13.290000,19.2,91.0,961.5,False,25.9,150.0,2.2,12.0,Q,30-07-2023,Belgian Grand Prix,12.0,2023.0
HUL,27,2,1,MEDIUM,2,1,115.743,32.008,53.029,30.706,Haas F1 Team,17.0,0 days 01:06:43.828000,0 days 01:06:23.643000,18.0,58.0,966.7,False,29.0,23.0,0.8,12.0,R,30-07-2023,Belgian Grand Prix,12.0,2023.0
HUL,27,3,1,INTERMEDIATE,4,0,123.166,33.664,56.741,32.761,Haas F1 Team,,0 days 00:32:47.768000,0 days 00:32:13.288000,19.2,90.0,961.5,False,26.2,135.0,1.2,12.0,Q,30-07-2023,Belgian Grand Prix,21.0,2023.0
HUL,27,3,1,MEDIUM,3,1,115.176,31.872,52.546,30.758,Haas F1 Team,17.0,0 days 01:08:39.004000,0 days 01:08:23.673000,18.1,58.0,966.5,False,30.1,306.0,2.0,12.0,R,30-07-2023,Belgian Grand Prix,21.0,2023.0
HUL,27,4,1,INTERMEDIATE,5,0,128.778,34.164,57.198,37.416,Haas F1 Team,,0 days 00:34:56.546000,0 days 00:34:13.286000,19.2,92.0,961.5,False,26.6,125.0,2.2,12.0,Q,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,4,1,MEDIUM,4,1,114.581,32.119,51.678,30.784,Haas F1 Team,17.0,0 days 01:10:33.585000,0 days 01:10:23.687000,18.1,57.0,966.5,False,30.4,126.0,2.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,5,1,MEDIUM,5,1,115.53,32.172,52.244,31.114,Haas F1 Team,16.0,0 days 01:12:29.115000,0 days 01:12:23.702000,18.1,57.0,966.5,False,31.4,95.0,1.5,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,6,1,MEDIUM,6,1,115.923,32.176,52.514,31.233,Haas F1 Team,14.0,0 days 01:14:25.038000,0 days 01:14:23.700000,18.1,57.0,966.5,False,31.5,110.0,0.8,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,7,1,MEDIUM,7,1,115.607,32.377,52.098,31.132,Haas F1 Team,12.0,0 days 01:16:20.645000,0 days 01:15:23.715000,18.1,58.0,966.5,False,30.7,104.0,1.8,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,8,1,MEDIUM,8,1,114.741,32.687,51.236,30.818,Haas F1 Team,10.0,0 days 01:18:15.386000,0 days 01:17:23.698000,18.1,57.0,966.5,False,30.2,136.0,2.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,9,1,MEDIUM,9,1,115.36,33.159,51.193,31.008,Haas F1 Team,10.0,0 days 01:20:10.746000,0 days 01:19:23.697000,18.2,57.0,966.5,False,29.6,283.0,3.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,10,1,MEDIUM,10,1,114.655,32.764,51.104,30.787,Haas F1 Team,9.0,0 days 01:22:05.401000,0 days 01:21:23.711000,18.2,59.0,966.7,False,29.8,67.0,1.8,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,11,1,MEDIUM,11,1,114.262,32.286,50.94,31.036,Haas F1 Team,8.0,0 days 01:23:59.663000,0 days 01:23:23.741000,18.1,60.0,966.7,False,29.5,128.0,1.2,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,12,1,MEDIUM,12,1,119.37,32.721,51.665,34.984,Haas F1 Team,12.0,0 days 01:25:59.033000,0 days 01:25:23.787000,18.0,60.0,966.7,False,29.1,349.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,13,2,SOFT,1,1,127.044,47.674,49.078,30.292,Haas F1 Team,19.0,0 days 01:28:06.077000,0 days 01:27:23.754000,18.0,60.0,966.9,False,28.4,305.0,1.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,14,2,SOFT,2,1,112.348,32.039,49.913,30.396,Haas F1 Team,19.0,0 days 01:29:58.425000,0 days 01:29:23.784000,18.0,61.0,966.7,False,28.3,93.0,2.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,15,2,SOFT,3,1,115.586,31.887,52.819,30.88,Haas F1 Team,19.0,0 days 01:31:54.011000,0 days 01:31:23.783000,18.2,61.0,966.7,False,28.3,55.0,1.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,16,2,SOFT,4,1,113.91,31.919,51.684,30.307,Haas F1 Team,18.0,0 days 01:33:47.921000,0 days 01:33:23.828000,18.2,61.0,966.7,False,28.8,133.0,2.4,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,17,2,SOFT,5,1,114.852,32.053,51.955,30.844,Haas F1 Team,18.0,0 days 01:35:42.773000,0 days 01:35:23.811000,18.2,61.0,966.7,False,28.3,144.0,1.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,18,2,SOFT,6,1,112.937,31.961,50.3,30.676,Haas F1 Team,16.0,0 days 01:37:35.710000,0 days 01:37:23.826000,18.0,61.0,966.7,False,27.9,134.0,0.8,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,19,2,SOFT,7,1,113.743,32.538,50.492,30.713,Haas F1 Team,16.0,0 days 01:39:29.453000,0 days 01:39:23.855000,17.9,62.0,966.7,True,27.5,37.0,0.3,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,20,2,SOFT,8,1,114.393,32.609,51.12,30.664,Haas F1 Team,16.0,0 days 01:41:23.846000,0 days 01:41:23.838000,17.7,63.0,966.7,True,27.2,55.0,1.5,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,21,2,SOFT,9,1,114.691,32.407,51.28,31.004,Haas F1 Team,15.0,0 days 01:43:18.537000,0 days 01:42:23.838000,17.6,63.0,966.9,True,27.2,111.0,1.5,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,22,2,SOFT,10,1,117.8,32.361,53.668,31.771,Haas F1 Team,14.0,0 days 01:45:16.337000,0 days 01:44:23.852000,17.4,65.0,967.0,True,25.6,179.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,23,2,SOFT,11,1,113.292,32.346,50.236,30.71,Haas F1 Team,12.0,0 days 01:47:09.629000,0 days 01:46:23.851000,17.1,66.0,967.0,True,25.1,84.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,24,2,SOFT,12,1,117.257,32.471,50.177,34.609,Haas F1 Team,13.0,0 days 01:49:06.886000,0 days 01:48:23.849000,17.0,68.0,966.9,True,25.0,128.0,1.7,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,25,3,SOFT,1,1,127.746,48.023,49.821,29.902,Haas F1 Team,17.0,0 days 01:51:14.632000,0 days 01:50:23.848000,16.9,69.0,966.9,False,25.0,103.0,1.1,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,26,3,SOFT,2,1,109.907,31.307,48.733,29.867,Haas F1 Team,15.0,0 days 01:53:04.539000,0 days 01:52:23.847000,16.9,67.0,966.9,False,25.9,107.0,1.0,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,27,3,SOFT,3,1,111.225,31.875,49.217,30.133,Haas F1 Team,15.0,0 days 01:54:55.764000,0 days 01:54:23.877000,17.0,69.0,966.7,False,26.9,106.0,0.8,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,28,3,SOFT,4,1,111.545,31.976,49.383,30.186,Haas F1 Team,15.0,0 days 01:56:47.309000,0 days 01:56:23.844000,17.3,66.0,966.7,False,27.9,78.0,1.6,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
HUL,27,29,3,SOFT,5,1,111.844,32.118,49.565,30.161,Haas F1 Team,15.0,0 days 01:58:39.153000,0 days 01:58:23.874000,17.6,66.0,966.7,False,29.5,171.0,1.8,12.0,R,30-07-2023,Belgian Grand Prix,1.0,2023.0
